State,"County, State",pctFoodInsecure,numFoodInsecure,pctBlackFoodInsecure,pctLatineFoodInsecure,pctWhiteFoodInsecure,SNAPthreshold,pctFIbelowSNAP,pctFIaboveSNAP,pctKidsFoodInsecure,numKidsFoodInsecure,pctKidsIncomeBelow185,pctKidsIncomeAbove185,costPerMeal,weeklyFoodBudget,weeklyBudgetFoodInsecureByPop,rangeRuralUrban,USstateRegion
KY,"McCracken County, Kentucky",13.8,8980,22.0,13.0,13.0,200,72,29,17.7,2560,68,32,2.68,15.12,4119000,5,Southeast
KY,"McCreary County, Kentucky",21.8,3810,,,22.0,200,91,10,27.9,1100,95,5,2.73,15.39,1779000,9,Southeast
KY,"McLean County, Kentucky",14.0,1300,,,15.0,200,66,34,18.2,400,67,33,2.73,15.36,606000,3,Southeast
KY,"Madison County, Kentucky",14.5,13210,21.0,23.0,16.0,200,67,33,16.1,3050,68,32,2.82,15.87,6358000,4,Southeast
KY,"Magoffin County, Kentucky",24.8,3090,,,24.0,200,97,3,32.8,940,90,10,2.89,16.31,1529000,9,Southeast
KY,"Marion County, Kentucky",16.4,3150,23.0,19.0,17.0,200,73,27,22.0,1030,77,23,2.79,15.72,1502000,7,Southeast
KY,"Marshall County, Kentucky",12.0,3740,,,12.0,200,64,37,14.1,900,65,36,2.88,16.26,1844000,7,Southeast
KY,"Martin County, Kentucky",19.2,2230,,,19.0,200,79,21,22.0,510,80,21,2.84,16.03,1084000,9,Southeast
KY,"Mason County, Kentucky",15.7,2680,19.0,,15.0,200,80,20,20.4,790,74,26,2.86,16.13,1311000,6,Southeast
KY,"Meade County, Kentucky",12.9,3630,17.0,21.0,13.0,200,69,31,15.5,1000,71,29,3.02,17.03,1875000,3,Southeast
KY,"Menifee County, Kentucky",18.7,1200,,,16.0,200,74,27,27.1,370,79,22,2.87,16.16,588000,9,Southeast
KY,"Mercer County, Kentucky",13.5,2920,15.0,16.0,15.0,200,67,33,15.6,740,70,30,2.84,16.0,1417000,6,Southeast
KY,"Metcalfe County, Kentucky",17.6,1770,,,16.0,200,92,8,23.0,530,90,10,2.72,15.34,824000,9,Southeast
KY,"Monroe County, Kentucky",17.5,1860,,,18.0,200,83,17,22.0,530,80,20,2.72,15.36,866000,8,Southeast
KY,"Montgomery County, Kentucky",16.3,4540,21.0,32.0,16.0,200,80,20,20.0,1340,87,13,2.85,16.06,2211000,6,Southeast
KY,"Morgan County, Kentucky",18.3,2430,,,18.0,200,74,26,23.6,580,79,21,2.84,16.0,1180000,9,Southeast
KY,"Muhlenberg County, Kentucky",15.1,4680,20.0,,15.0,200,81,19,18.5,1170,86,14,2.73,15.4,2187000,6,Southeast
KY,"Nelson County, Kentucky",11.3,5170,9.0,,12.0,200,67,33,13.6,1480,61,39,3.0,16.88,2647000,6,Southeast
KY,"Nicholas County, Kentucky",19.9,1420,,,19.0,200,87,13,28.0,480,85,15,2.86,16.13,695000,8,Southeast
KY,"Ohio County, Kentucky",15.4,3700,,,16.0,200,82,18,21.6,1290,79,22,2.61,14.72,1652000,6,Southeast
KY,"Oldham County, Kentucky",6.7,4400,5.0,16.0,7.0,200,38,62,6.7,1140,54,46,3.03,17.09,2281000,1,Southeast
KY,"Owen County, Kentucky",15.5,1670,,,15.0,200,75,25,19.6,480,72,28,2.98,16.79,850000,8,Southeast
KY,"Owsley County, Kentucky",23.4,1040,,,24.0,200,85,15,28.6,260,75,25,2.89,16.32,515000,9,Southeast
KY,"Pendleton County, Kentucky",14.0,2040,,,14.0,200,59,41,17.2,580,56,44,3.09,17.42,1078000,1,Southeast
KY,"Perry County, Kentucky",20.8,5540,,,22.0,200,85,15,26.2,1560,81,19,2.93,16.53,2778000,7,Southeast
KY,"Pike County, Kentucky",19.7,11740,21.0,,20.0,200,83,17,26.2,3220,80,20,2.9,16.36,5827000,7,Southeast
KY,"Powell County, Kentucky",18.1,2230,,,17.0,200,75,25,21.8,650,82,18,2.92,16.46,1114000,6,Southeast
KY,"Pulaski County, Kentucky",16.9,10890,21.0,22.0,17.0,200,74,26,19.9,2850,71,29,2.68,15.12,4996000,5,Southeast
KY,"Robertson County, Kentucky",17.8,380,,,18.0,200,59,42,26.7,140,50,51,2.8,15.81,182000,8,Southeast
KY,"Rockcastle County, Kentucky",16.8,2820,,,18.0,200,84,16,20.7,770,77,23,2.72,15.34,1312000,7,Southeast
KY,"Rowan County, Kentucky",18.8,4600,,,19.0,200,76,24,23.5,1090,83,17,2.86,16.14,2252000,7,Southeast
KY,"Russell County, Kentucky",17.5,3110,,,17.0,200,75,25,20.7,830,75,25,2.73,15.36,1449000,9,Southeast
KY,"Scott County, Kentucky",10.8,5880,16.0,19.0,11.0,200,55,45,13.2,1830,63,37,3.17,17.87,3187000,2,Southeast
KY,"Shelby County, Kentucky",10.3,4890,14.0,20.0,11.0,200,74,27,12.8,1410,83,17,3.0,16.93,2511000,1,Southeast
KY,"Simpson County, Kentucky",12.9,2350,,,14.0,200,72,28,17.6,780,64,36,2.99,16.85,1201000,6,Southeast
KY,"Spencer County, Kentucky",9.8,1830,,,10.0,200,51,49,10.8,460,56,44,3.02,17.01,944000,1,Southeast
KY,"Taylor County, Kentucky",16.0,4080,30.0,,15.0,200,72,28,18.5,1070,80,20,2.75,15.49,1917000,7,Southeast
KY,"Todd County, Kentucky",14.2,1740,33.0,,14.0,200,78,22,15.7,520,83,17,2.9,16.35,863000,8,Southeast
KY,"Trigg County, Kentucky",13.1,1890,17.0,,15.0,200,67,33,16.9,540,48,52,2.91,16.4,940000,2,Southeast
KY,"Trimble County, Kentucky",15.1,1290,,,16.0,200,72,29,18.3,340,67,33,2.82,15.91,622000,1,Southeast
KY,"Union County, Kentucky",15.6,2290,31.0,,15.0,200,77,23,18.0,500,74,26,2.84,16.02,1113000,6,Southeast
KY,"Warren County, Kentucky",13.2,16960,21.0,18.0,14.0,200,73,28,15.9,4660,76,24,2.87,16.16,8312000,3,Southeast
KY,"Washington County, Kentucky",12.8,1540,20.0,,13.0,200,64,36,16.0,450,59,42,2.8,15.8,738000,9,Southeast
KY,"Wayne County, Kentucky",18.5,3790,,,17.0,200,84,16,25.2,1090,76,24,2.71,15.28,1757000,7,Southeast
KY,"Webster County, Kentucky",17.4,2280,,,17.0,200,75,25,22.0,670,78,22,2.74,15.42,1066000,8,Southeast
KY,"Whitley County, Kentucky",18.5,6680,,,18.0,200,79,21,22.1,2000,87,13,2.8,15.77,3195000,7,Southeast
KY,"Wolfe County, Kentucky",24.8,1790,,,27.0,200,95,5,29.6,490,83,17,2.9,16.34,887000,9,Southeast
KY,"Woodford County, Kentucky",11.2,2960,16.0,,12.0,200,56,44,14.6,860,65,35,3.29,18.53,1664000,2,Southeast
LA,"Acadia Parish, Louisiana",18.2,11390,31.0,22.0,14.0,130,62,38,26.0,4250,80,20,3.06,17.24,5956000,2,Southwest
LA,"Allen Parish, Louisiana",15.1,3880,21.0,20.0,14.0,130,43,57,20.5,1170,77,23,2.9,16.33,1922000,6,Southwest
LA,"Ascension Parish, Louisiana",10.2,12590,15.0,13.0,8.0,130,42,59,14.5,4830,56,44,3.28,18.51,7069000,2,Southwest
LA,"Assumption Parish, Louisiana",16.6,3730,20.0,22.0,13.0,130,63,37,25.6,1270,80,20,3.13,17.65,1997000,6,Southwest
LA,"Avoyelles Parish, Louisiana",18.4,7480,27.0,,13.0,130,63,37,26.9,2580,80,20,2.92,16.43,3729000,6,Southwest
LA,"Beauregard Parish, Louisiana",15.5,5730,21.0,14.0,14.0,130,48,52,19.8,1820,74,26,2.92,16.46,2862000,6,Southwest
LA,"Bienville Parish, Louisiana",19.0,2580,23.0,,13.0,130,74,26,30.1,920,77,23,3.02,17.04,1334000,6,Southwest
LA,"Bossier Parish, Louisiana",14.1,17860,22.0,19.0,11.0,130,53,47,19.5,6160,75,25,3.01,16.98,9197000,2,Southwest
LA,"Caddo Parish, Louisiana",16.2,39750,23.0,17.0,12.0,130,67,33,27.2,16030,63,37,3.08,17.38,20957000,2,Southwest
LA,"Calcasieu Parish, Louisiana",14.2,28710,22.0,18.0,11.0,130,55,45,20.9,10530,75,25,3.21,18.08,15747000,3,Southwest
LA,"Caldwell Parish, Louisiana",17.8,1770,30.0,,14.0,130,58,42,25.5,590,68,32,2.91,16.37,879000,8,Southwest
LA,"Cameron Parish, Louisiana",11.7,810,,,8.0,130,52,48,14.5,230,100,0,2.91,16.42,403000,3,Southwest
LA,"Catahoula Parish, Louisiana",16.0,1560,26.0,,10.0,130,48,52,25.0,530,60,40,2.82,15.87,751000,9,Southwest
LA,"Claiborne Parish, Louisiana",19.7,3150,27.0,,13.0,130,71,30,32.1,930,75,25,2.94,16.58,1584000,6,Southwest
LA,"Concordia Parish, Louisiana",17.5,3450,21.0,,14.0,130,69,31,27.5,1290,74,26,2.82,15.91,1665000,7,Southwest
LA,"De Soto Parish, Louisiana",16.7,4550,29.0,,11.0,130,59,41,25.6,1720,67,33,2.84,16.02,2211000,2,Southwest
LA,"East Baton Rouge Parish, Louisiana",13.2,58620,21.0,16.0,10.0,130,62,38,22.2,22460,57,43,3.26,18.4,32717000,2,Southwest
LA,"East Carroll Parish, Louisiana",24.7,1750,31.0,,13.0,130,56,44,43.9,560,71,29,2.87,16.17,858000,7,Southwest
LA,"East Feliciana Parish, Louisiana",12.5,2420,20.0,,9.0,130,47,54,21.5,760,60,40,3.19,17.98,1320000,2,Southwest
LA,"Evangeline Parish, Louisiana",21.5,7230,31.0,,18.0,130,68,32,30.5,2550,82,18,2.95,16.64,3649000,6,Southwest
LA,"Franklin Parish, Louisiana",19.9,4020,24.0,,16.0,130,68,32,31.8,1640,80,20,2.71,15.27,1862000,7,Southwest
LA,"Grant Parish, Louisiana",16.8,3760,25.0,,13.0,130,50,50,22.4,1030,75,25,2.85,16.08,1834000,3,Southwest
LA,"Iberia Parish, Louisiana",16.3,11750,25.0,18.0,13.0,130,64,36,25.6,4830,75,25,2.92,16.43,5856000,2,Southwest
LA,"Iberville Parish, Louisiana",14.6,4800,20.0,,11.0,130,54,46,26.0,1800,69,31,3.05,17.2,2504000,2,Southwest
LA,"Jackson Parish, Louisiana",18.1,2870,21.0,,13.0,130,59,42,27.9,950,76,24,2.94,16.54,1440000,6,Southwest
LA,"Jefferson Parish, Louisiana",13.3,58000,21.0,16.0,10.0,130,55,45,20.3,19470,75,26,3.34,18.81,33102000,1,Southwest
LA,"Jefferson Davis Parish, Louisiana",16.0,5040,24.0,18.0,14.0,130,57,43,21.0,1670,77,23,2.95,16.62,2541000,6,Southwest
LA,"Lafayette Parish, Louisiana",13.6,32960,22.0,17.0,11.0,130,55,45,18.8,10810,71,29,3.17,17.87,17862000,2,Southwest
LA,"Lafourche Parish, Louisiana",14.4,14110,23.0,16.0,11.0,130,50,50,19.6,4490,75,25,3.12,17.58,7523000,3,Southwest
LA,"LaSalle Parish, Louisiana",15.6,2320,20.0,,13.0,130,51,49,19.0,670,85,15,2.79,15.74,1108000,6,Southwest
LA,"Lincoln Parish, Louisiana",17.9,8480,25.0,25.0,14.0,130,73,27,26.8,2550,67,33,3.14,17.71,4556000,4,Southwest
LA,"Livingston Parish, Louisiana",12.5,17380,15.0,15.0,10.0,130,42,58,15.0,5400,79,21,2.95,16.6,8752000,2,Southwest
LA,"Madison Parish, Louisiana",21.8,2460,28.0,,14.0,130,69,32,36.4,980,56,44,2.83,15.93,1189000,7,Southwest
LA,"Morehouse Parish, Louisiana",19.0,4860,25.0,,12.0,130,71,29,30.1,1880,65,35,2.77,15.61,2302000,6,Southwest
LA,"Natchitoches Parish, Louisiana",19.7,7640,35.0,18.0,17.0,130,74,26,28.1,2610,72,28,2.93,16.53,3831000,6,Southwest
LA,"Orleans Parish, Louisiana",15.8,61940,24.0,17.0,11.0,130,68,32,26.2,20540,56,45,3.53,19.91,37399000,1,Southwest
LA,"Ouachita Parish, Louisiana",17.0,26360,27.0,15.0,12.0,130,65,35,26.3,10270,71,29,2.91,16.42,13132000,3,Southwest
LA,"Plaquemines Parish, Louisiana",14.7,3440,17.0,,12.0,130,50,50,19.7,1200,59,41,3.22,18.12,1891000,1,Southwest
LA,"Pointe Coupee Parish, Louisiana",17.3,3810,23.0,18.0,13.0,130,59,41,27.3,1340,69,31,3.05,17.17,1984000,2,Southwest
LA,"Rapides Parish, Louisiana",16.0,20910,24.0,17.0,12.0,130,58,42,23.5,7660,69,31,2.8,15.76,9998000,3,Southwest
LA,"Red River Parish, Louisiana",16.5,1410,22.0,,13.0,130,76,24,27.2,570,70,30,3.02,17.0,727000,8,Southwest
LA,"Richland Parish, Louisiana",19.1,3880,24.0,,15.0,130,69,31,31.2,1500,75,25,2.88,16.26,1913000,6,Southwest
LA,"Sabine Parish, Louisiana",16.2,3880,32.0,17.0,13.0,130,57,43,20.9,1190,81,19,2.9,16.32,1921000,6,Southwest
LA,"St. Bernard Parish, Louisiana",16.3,7540,25.0,16.0,15.0,130,63,37,22.8,2830,82,18,3.18,17.92,4098000,1,Southwest
LA,"St. Charles Parish, Louisiana",10.3,5460,17.0,9.0,8.0,130,43,58,16.1,2090,64,37,3.45,19.42,3216000,1,Southwest
LA,"St. Helena Parish, Louisiana",14.1,1450,26.0,,12.0,130,66,34,24.6,540,60,40,3.18,17.93,789000,2,Southwest
LA,"St. James Parish, Louisiana",12.7,2710,19.0,,7.0,130,60,40,23.6,1150,61,39,3.46,19.48,1601000,1,Southwest
LA,"St. John the Baptist Parish, Louisiana",11.6,5010,15.0,12.0,11.0,130,59,41,22.5,2410,55,45,3.27,18.45,2805000,1,Southwest
LA,"St. Landry Parish, Louisiana",16.8,13990,24.0,15.0,12.0,130,66,34,27.2,6080,66,34,2.94,16.58,7035000,4,Southwest
LA,"St. Martin Parish, Louisiana",14.2,7600,22.0,17.0,11.0,130,59,42,22.7,2960,66,34,3.08,17.36,4003000,2,Southwest
LA,"St. Mary Parish, Louisiana",16.5,8430,22.0,17.0,15.0,130,62,39,23.2,2860,89,11,3.04,17.12,4378000,4,Southwest
LA,"St. Tammany Parish, Louisiana",12.2,31170,15.0,16.0,10.0,130,42,59,16.0,9820,68,32,3.59,20.25,19146000,1,Southwest
LA,"Tangipahoa Parish, Louisiana",16.7,22080,25.0,17.0,13.0,130,62,38,26.1,8470,72,28,3.32,18.73,12545000,3,Southwest
LA,"Tensas Parish, Louisiana",19.9,910,29.0,,17.0,130,86,14,36.2,390,76,24,3.03,17.06,471000,9,Southwest
LA,"Terrebonne Parish, Louisiana",15.9,17870,25.0,22.0,12.0,130,60,40,21.9,6260,74,26,3.13,17.65,9569000,3,Southwest
LA,"Union Parish, Louisiana",14.5,3230,25.0,,9.0,130,58,42,25.2,1240,81,19,2.9,16.33,1600000,3,Southwest
LA,"Vermilion Parish, Louisiana",15.6,9320,25.0,21.0,12.0,130,51,49,20.4,3130,78,23,3.0,16.93,4786000,2,Southwest
LA,"Vernon Parish, Louisiana",17.7,8770,22.0,16.0,15.0,130,55,45,22.9,2850,88,12,3.05,17.17,4566000,5,Southwest
LA,"Washington Parish, Louisiana",18.8,8720,24.0,18.0,17.0,130,66,34,27.7,3100,78,22,3.1,17.45,4615000,6,Southwest
LA,"Webster Parish, Louisiana",19.2,7520,25.0,21.0,14.0,130,75,25,30.1,2670,85,15,3.07,17.3,3947000,2,Southwest
LA,"West Baton Rouge Parish, Louisiana",11.3,2950,15.0,14.0,9.0,130,48,52,18.4,1150,59,41,3.33,18.78,1681000,2,Southwest
LA,"West Carroll Parish, Louisiana",19.3,2130,28.0,,14.0,130,56,44,28.1,710,83,17,2.9,16.36,1057000,9,Southwest
LA,"West Feliciana Parish, Louisiana",10.5,1630,21.0,,9.0,130,35,65,19.5,490,76,24,3.31,18.64,922000,2,Southwest
LA,"Winn Parish, Louisiana",17.3,2480,21.0,,13.0,130,55,45,23.5,690,61,39,2.95,16.6,1249000,6,Southwest
ME,"Androscoggin County, Maine",12.8,13770,,,13.0,185,65,36,18.5,4330,69,31,3.75,21.12,8821000,3,Northeast
ME,"Aroostook County, Maine",16.0,10870,,,15.0,185,75,25,23.3,2910,73,27,3.63,20.48,6754000,7,Northeast
ME,"Cumberland County, Maine",10.1,29660,,,11.0,185,47,53,13.6,7500,47,53,4.23,23.82,21434000,2,Northeast
ME,"Franklin County, Maine",11.8,3540,,,13.0,185,68,32,18.4,1000,68,32,3.74,21.1,2266000,6,Northeast
ME,"Hancock County, Maine",11.8,6420,,,12.0,185,60,40,17.9,1690,68,32,4.07,22.96,4472000,6,Northeast
ME,"Kennebec County, Maine",12.9,15680,,,13.0,185,62,38,18.9,4470,65,35,3.73,21.03,10004000,4,Northeast
ME,"Knox County, Maine",11.0,4390,,,12.0,185,59,41,18.1,1300,67,33,4.15,23.37,3112000,7,Northeast
ME,"Lincoln County, Maine",12.2,4180,,,12.0,185,59,41,19.9,1140,68,32,4.36,24.6,3119000,8,Northeast
ME,"Oxford County, Maine",13.6,7850,,,14.0,185,71,30,22.9,2470,78,22,3.57,20.1,4785000,6,Northeast
